tid,topicId,replies,favorite,support,historyPV,yesterdayPV/yesterdayUV,yesterdayUV,dateline
12304723,36,9,0,0,555,1,1,1908285
11824847,,0,0,0,3,1,1,28222182
12083667,7,8,0,0,139,1,2,9956720
11871589,2,0,,2,315,1,1,24257474
11857898,2,1,0,0,833,1,1,24902336
12138232,7,3,0,0,1098,1,1,7577838
12360808,7,35,,2,3484,1,6,574944
11869689,2,26,0,2,7301,1,1,24337004
11868402,2,15,,1,3137,1,1,24383096
12048853,4,11,0,0,371,1,1,11227753
12349980,3,16,0,0,2414,1,4,851793
12126161,16,43,,0,5101,1,1,8052033
11402063,6,68,,14,10545,1,1,58620791
11959926,7,17,0,0,1246,1,1,18738390
12102744,2,11,,0,1100,1,1,9134808
12064127,7,7,,1,2051,1,1,10664906
11948431,7,7,0,1,889,1,1,19580810
12158925,2,5,0,1,130,1,1,6622408
11870366,6,5,0,1,1852,1,1,24291151
11983815,2,9,0,0,435,1,1,16735793
11906578,2,5,0,1,1360,1,2,22178109
12211203,10,30,0,0,2986,1,1,4548707
12060425,24,2,,1,1417,1,1,10772188
12252094,2,9,0,0,606,1,1,3721895
11804843,16,4,0,2,1601,1,1,29305170
12117156,2,49,,0,4399,1,1,8437887
12198077,2,122,,7,7586,1,1,4922339
12313974,30,12,0,0,218,1,2,1413871
12121364,4,82,,1,3295,1,2,8201055
12180048,7,5,0,0,828,1,4,5758663
12363529,1,1,0,0,232,1,4,454855
12061785,2,74,,0,6946,1,1,10723698
11805853,7,4,0,2,2395,1,1,29230853
12138191,4,19,,0,1705,1,1,7579195
12365858,7,7,0,0,217,1,2,314153
12210030,24,4,,1,1480,1,1,4567835
12178450,7,2,,0,379,2,2,5821496
12068743,,6,0,0,896,1,1,10528912
12177103,24,2,,3,2556,1,1,5890388
11400962,6,51,0,8,5047,1,1,58720713
12184693,2,3,0,0,431,1,4,5523728
12360585,30,2,0,0,362,1,3,586934
12069337,10,10,,0,1980,1,1,10513595
12348996,3,5,0,0,1057,1,1,887601
12052172,4,37,,2,1790,1.5,2,11071255
11783526,4,5,,0,855,1,2,30575574
12277816,24,4,0,0,1795,1,1,2949268
11917939,3,22,0,0,2045,1,1,21369237
12061748,4,2,0,0,221,1,1,10724439
11948851,7,14,,1,3719,1,1,19539023
12096214,2,2,0,0,230,1,1,9404466
12293957,2,6,,0,471,1,1,2291403
12232975,22,12,,0,2337,2,1,3975433
12073249,7,109,,0,4442,1,1,10376396
11987459,7,20,0,0,1289,1,1,16412646
12287870,2,13,,0,1164,1,1,2534035
12366565,23,2,0,0,45,1,1,246091
11887214,21,2,,1,2249,1,1,23567935
11895684,6,11,,0,1062,1,1,22956305
11787880,7,16,,0,1531,1,1,30413475
11721444,10,15,0,2,5167,1,1,36512415
11932311,30,9,0,1,478,1,1,20500700
12113408,4,17,,1,1249,1,2,8614975
12292933,2,7,0,0,820,1.25,4,2325838
11974108,21,29,,0,9219,1,4,17593620
11940430,2,0,0,0,238,1,1,20037081
12287867,1,3,0,1,760,1,1,2535123
11865097,2,8,0,0,1102,1,1,24525522
11969210,3,4,0,0,445,1,1,17955020
11850846,4,31,0,1,4006,1,1,25723681
11934437,1,1,,0,102,1,1,20371009
11798231,7,30,,2,2769,1.5,2,29798991
11854549,7,13,0,2,1706,1,1,25236053
12312789,30,6,0,0,121,1,1,1487213
12193755,6,2,0,0,1127,1,1,5085657
12141358,7,37,,0,2307,1,1,7432041
12122929,5,6,0,0,1958,1,1,8140103
12347260,32,1,0,0,316,1,1,1002121
12304797,2,1,0,0,146,1,1,1904422
12171543,7,13,,0,719,1,2,6143108
12226904,7,3,,1,920,1.3333333333333333,3,4129599
11954202,12,7,0,0,1372,1,1,19170367
12360632,2,13,0,0,1358,1,1,585635
11948134,3,6,0,0,1211,1,1,19594738
11960764,2,0,0,0,4,1,1,18658532
12192994,2,17,,0,3449,1.25,4,5098877
12351455,2,31,,0,691,1,1,760875
11922500,25,4,0,0,1502,1,1,21080836
12358156,30,2,0,0,276,2,1,682254
12297672,6,6,,0,376,1,1,2135923
12076667,3,3,0,0,328,1,1,10267541
12347005,6,46,0,0,4050,1,3,1018762
11950834,12,4,0,0,1542,1,1,19421948
11934453,1,153,,30,59618,1,1,20370410
12364009,23,0,0,0,121,2,1,422840
12277388,4,8,0,0,392,1.5,2,2982756
12068622,7,1,0,0,237,1,1,10531547
12058450,4,0,0,0,50,1,1,10806330
12232875,25,7,0,0,1394,1,1,3976937
12122313,7,42,,1,3986,1,1,8160442
11871313,2,11,,0,1505,1,1,24267585
12235059,7,17,,1,774,1,2,3953362
12132528,2,9,0,0,558,1.5,2,7792679
11989655,10,43,,0,4869,1,1,16215125
11995792,3,9,0,0,2307,1,1,15655416
12349519,30,7,0,0,289,1,1,871170
11958593,,16,,1,11058,1,2,18834861
11995336,3,3,0,0,520,1,1,15713501
12358525,4,1,,0,373,1,1,674887
12349612,2,1,0,0,57,1,1,867220
12142660,4,6,0,0,509,1,2,7359603
12099612,1,1,0,0,306,1,1,9259784
12246123,4,24,,1,1030,1,1,3808777
12311032,6,44,0,0,4463,1,3,1569148
12255274,2,23,,0,2022,1,1,3680335
11887791,2,6,0,0,955,1,1,23518603
12171030,7,4,,0,381,1,3,6187682
12106824,25,7,0,0,2561,1,1,8915374
12349297,30,4,0,0,192,1,1,877834
12154738,7,12,0,0,1231,1,1,6742742
12021535,2,4,0,0,333,1,1,13482057
11785201,7,0,0,0,116,1,1,30510575
12063313,7,12,,0,1430,1.3333333333333333,3,10691772
12204229,2,23,,0,1917,1,2,4731589
12276291,2,6,0,0,361,1,1,3026628
11894736,2,5,,0,1020,1,1,23036564
11976350,3,39,0,0,5432,1,1,17388535
11987184,2,23,,1,3365,1,1,16428723
11928001,,57,0,1,7245,1,1,20732819
12199842,2,2,0,0,493,1,1,4864392
11963876,32,1,,0,2910,1,1,18394730
11899573,4,12,0,2,3249,1,1,22658211
12012712,7,34,,1,3753,1,1,14170262
12057989,6,20,,1,2409,1,1,10813382
12022154,1,4,0,0,1175,1,1,13447422
12135565,1,5,0,0,662,1,1,7683687
12284595,4,0,0,0,21,1,1,2679711
12031403,2,86,,12,19988,1,2,12520216
12276049,1,19,0,0,972,1.5,2,3035190
11903410,7,9,0,0,685,1,1,22398501
12363891,23,4,0,0,297,2,1,431580
12119599,7,0,0,0,43,1,1,8290034
11881097,,3,0,0,5715,2,1,23850778
11855641,7,14,0,1,3475,1,1,25079507
11852503,4,12,0,0,923,1,2,25506269
11875200,2,49,,2,5187,1,1,24122021
11913697,7,0,,0,217,1,1,21689921
12302154,2,4,0,0,376,1,1,1996705
12135864,18,111,,0,5389,1.3333333333333333,3,7671264
12144610,7,2,0,0,251,1,1,7254861
11809351,,0,0,0,25,1,1,29082001
12068221,7,7,0,0,299,1,1,10541026
11886501,3,6,0,0,1079,1,1,23599756
11876315,7,33,,2,6259,1,1,24085962
11815624,6,43,,2,5513,1,1,29016534
12171896,23,10,0,0,1165,2,1,6130867
11999149,7,13,,0,2136,1,2,15295919
12163002,7,69,,4,4869,1,7,6479239
12043059,21,14,,0,4746,1,1,11559772
12185329,4,19,,0,2267,1,1,5490603
12351294,2,1,,1,111,1.5,2,769461
12238348,6,50,,0,7221,1,1,3931670
11839979,23,18,0,0,4919,1,1,26804435
11842046,23,22,0,0,5095,1,1,26620931
11941665,10,70,,1,6989,1,1,19965111
12123125,2,11,,0,1211,1,2,8137176
12314149,12,11,0,0,721,1,2,1399064
12048241,4,0,0,0,25,1,1,11246693
12194237,2,3,0,0,114,1,1,5073567
11892251,23,15,,1,4929,1,2,23228223
12361198,4,11,0,0,471,1,2,548020
12147340,7,8,0,0,404,1,1,7094115
11788360,3,4,,0,819,1,1,30396817
11831832,3,4,0,0,895,1,2,27576525
11961561,2,54,0,1,3668,1.3333333333333333,3,18580919
12116656,7,7,0,0,447,1,1,8460552
12365742,30,5,0,0,236,1,2,321630
12349540,12,5,0,0,345,1,1,869863
11922430,10,55,,0,6941,1,1,21084806
12356943,2,2,0,0,233,1,1,710899
11832199,7,1,0,0,305,1,1,27552942
12290287,,19,,0,3822,1,2,2428402
12073412,21,2,0,0,2802,1,1,10371928
12048421,23,22,,0,3695,3,1,11240909
12285839,15,8,0,0,1061,1,4,2653148
11922148,10,54,0,2,12144,1,2,21098735
12052731,7,19,,0,637,1,1,11051385
12136497,2,19,0,0,1318,1,1,7627035
12242883,4,62,,0,4489,1,2,3888340
12366379,2,5,0,0,574,1,1,258651
12122466,6,76,,1,7384,1,1,8147701
12294941,1,4,0,0,788,1,1,2221821
11953975,1,0,0,0,344,1,2,19184761
11972900,1,12,0,0,5714,1,1,17651321
11782177,4,6,0,0,257,1,1,30614600
12013712,7,7,0,0,387,1,1,14102392
12168324,30,4,0,0,420,1,1,6285101
12120659,6,63,,0,5132,1,1,8226683
11918579,10,11,0,0,2313,1,1,21333723
12301836,2,20,,0,1864,1,1,2001625
11941499,1,3,0,2,255,1,1,19970645
12185055,18,1,0,0,1275,1,2,5505492
11848157,23,7,0,0,1658,1,1,26004995
11920962,1,4,0,1,3274,1,2,21174936
11931479,4,14,,0,1600,1,1,20559252
12010627,1,2,0,0,882,1,1,14276440
12092552,4,16,0,0,1434,1,1,9582216
11800896,4,3,0,0,537,1,1,29617009
12072128,1,15,,4,2279,1,1,10426351
12051544,1,5,0,0,1370,1,1,11115071
12038376,1,15,,1,998,1,1,11852718
12120025,23,10,0,0,2225,1,1,8272444
12212830,4,9,0,0,564,1,1,4489047
12294633,4,2,,0,605,2,1,2239806
11935934,2,40,,1,1587,2,1,20280127
11920422,2,23,,3,4904,1,1,21190069
11903446,4,6,0,0,745,1,1,22396769
11822222,7,2,0,0,211,1,1,28479433
11851215,30,2,0,1,440,1,2,25673210
12258374,2,7,0,0,248,2,1,3548899
11995037,7,21,0,0,1530,1,2,15731685
11825080,23,10,0,0,2353,1,1,28186193
12062425,7,18,,0,2299,1,1,10709772
11880153,3,16,,0,974,1,1,23901832
12171750,7,5,0,0,624,1,1,6135683
11975863,5,15,,0,4721,1,1,17446247
11958131,1,0,0,0,278,1,2,18857482
11832312,30,6,,0,1919,1,1,27545953
12207167,2,4,0,0,174,1,1,4646911
11940927,2,21,0,0,3673,1,1,20015707
11829060,4,5,0,2,1504,1,1,27834775
11976109,23,13,0,0,3586,1,1,17426373
11908445,10,53,,3,5711,1,1,22041611
12359376,23,6,0,0,515,1,2,609794
11890707,3,14,0,0,1403,1,5,23339810
12065860,7,2,0,0,221,1,1,10616304
12205117,2,6,,0,118,1,2,4710006
10528297,23,325,,28,80615,1,1,96954107
11858059,2,30,0,2,10454,1,1,24899245
12111436,2,1,0,0,83,1,1,8710373
11937188,1,10,0,0,1409,1,1,20206968
11971672,1,42,,9,6070,1,1,17763472
12186062,7,2,0,0,428,3,1,5443034
12026202,2,0,0,0,104,1,1,13038593
12154780,3,6,0,0,762,1,2,6742020
11893780,30,5,,0,1070,1.5,2,23090386
11901735,10,102,,2,20922,1,2,22533505
12119334,7,32,,0,2530,3,1,8302651
11856994,3,4,0,1,1270,1,2,24942858
12003106,3,1,0,0,901,1,1,14973054
12347051,1,1,0,0,541,1,1,1016653
12351081,4,15,0,0,758,1,1,778292
12113687,15,3,0,0,3151,1,2,8608599
12361601,7,2,0,0,52,1,3,527753
11901685,10,50,,1,4965,1,1,22536710
11939579,,11,0,0,1436,1,2,20063610
12044390,2,7,0,0,524,1,1,11475174
11905479,3,0,0,0,456,1,1,22266355
12151629,3,0,0,0,581,1,2,6888399
12052131,15,7,,0,3747,1,1,11072171
11972866,9,5,,0,4700,1,1,17660773
11899752,10,45,,1,5472,1,1,22651935
11786588,7,6,,0,996,1.5,2,30474925
12367198,2,37,0,0,1986,1,18,180514
12075274,4,13,,0,843,1,2,10309337
11842625,4,11,0,5,941,1,1,26567438
12040830,3,19,,1,3566,1,1,11716736
11190151,,14,,4,22000,1,1,71000404
11895618,10,48,,1,8194,1,1,22960406
11783246,7,25,0,0,1460,1,1,30582934
11891288,10,45,,0,7659,1,1,23305827
12066558,23,1,0,0,453,1,1,10599617
11922894,3,17,,1,3212,2,1,21058782
11917636,7,15,,1,5381,1,1,21404745
12065103,23,5,0,0,684,1,1,10632272
12022790,2,24,0,0,1421,1,1,13384525
12042204,21,21,,1,11036,1,1,11607951
12040836,4,113,,11,7551,1,1,11716545
11913615,2,58,,1,9015,1,1,21692994
12035758,2,14,0,0,487,1,1,12033304
12140501,2,35,,1,1222,1,1,7481022
11870225,3,21,0,0,4043,1,2,24294769
12049098,3,9,,0,1027,1,1,11221421
12195260,15,3,0,0,984,1,1,5023608
12076537,7,15,,0,2391,1,1,10271336
11780748,16,122,,20,22245,1,2,30671495
12101116,3,1,0,1,675,1,1,9211510
11938611,22,0,0,0,507,1,1,20127363
12323093,2,2,0,0,132,1,1,1219528
11880744,23,10,,0,1831,1,1,23860081
12351059,22,0,0,0,110,1,1,779412
11895056,3,1,0,1,888,1,1,22994057
10406997,18,169,,48,135203,1,1,102244775
11913827,23,8,,2,814,1,1,21682094
6443748,,14,0,0,1385,1,1,193438306
12304466,22,5,,0,318,1,1,1915813
12314253,22,0,0,0,207,2,1,1394081
12347733,22,0,,0,212,1,1,962143
12010760,2,5,0,0,476,1,1,14269518
12297840,,1,0,0,633,3.5,2,2129430
12258415,2,100,,1,6471,1,2,3547298
11795669,7,2,0,0,179,1,1,29958535
12310251,2,19,0,0,352,1,2,1632624
12187885,25,3,,0,1797,1,1,5341634
12360157,5,7,0,0,371,1,7,597213
11843317,23,34,,0,18531,2,2,26491750
11792778,17,163,,34,38770,1,2,30151336
12366242,2,14,0,0,513,1,1,268050
12018607,23,1,0,0,633,1,1,13754395
11891097,10,51,,2,6668,1,1,23315964
12350015,4,9,0,0,273,1,1,850413
12014039,30,24,,0,708,1,1,14085000
11807021,3,7,,0,1382,1,2,29136002
11876007,2,24,0,0,7340,1,1,24097308
12364148,14,1,0,0,181,1,2,413680
12349625,4,9,0,0,845,1,2,866831
12041834,4,38,,2,4021,1,1,11640929
11898695,30,3,0,0,363,1,1,22724054
12276934,2,28,0,0,1328,1,1,3009265
12091083,2,14,0,0,842,1,1,9659944
11772827,30,1,0,2,533,1,1,31095492
12366118,1,5,0,0,132,1,2,276162
12124154,1,8,0,0,767,1,1,8121070
12257994,2,23,,0,768,3,1,3583768
12351737,8,4,0,0,308,1,3,754333
11986550,2,5,0,0,386,1,1,16492510
11911401,4,19,,0,2200,1,2,21849542
11792221,4,12,,2,2145,1,1,30176427
11917881,7,2,0,0,374,1,1,21385336
12346858,2,8,,1,997,1,1,1027348
11945966,30,10,,0,660,1,1,19711412
11988797,4,22,,0,1312,1,1,16298643
12151046,7,0,0,0,145,1,1,6910114
12112333,30,2,0,0,256,1,1,8653963
12101844,4,9,0,0,264,1,1,9167406
12294033,3,11,0,0,403,1,1,2271019
12347673,4,3,0,0,323,1,1,964006
11995227,7,78,,15,8902,1,1,15719888
12072936,4,18,,0,589,1,2,10383923
11802240,7,9,,0,754,1,1,29512967
11796478,7,9,,0,650,1,1,29899250
12029368,21,6,0,0,2233,1,1,12744203
11792570,4,1,0,0,216,1,1,30160195
11801920,7,7,,0,756,1,1,29532165
12271019,21,3,0,0,735,1,1,3264943
12366339,16,2,0,0,200,1,4,261395
12332476,2,13,,0,300,1,1,1130927
11838691,23,15,0,0,1472,1,1,26937636
11975138,2,28,0,0,2798,1,1,17515178
12006933,4,8,,0,908,1.5,2,14622944
11802497,7,4,,0,1188,1,1,29479162
12347124,4,10,0,0,822,1,1,1011565
11986223,6,68,,0,17489,1,1,16512333
12306370,7,30,0,0,3618,1,2,1839497
11794502,7,3,0,2,269,2,1,30038439
11868833,3,8,0,2,1952,1,3,24369375
12215591,10,2,0,0,688,1,1,4413496
12154927,7,19,,1,993,1,1,6738935
11823474,7,39,,0,4586,1,2,28345970
12346746,4,11,0,0,704,1,1,1033182
12070207,21,6,,0,2006,1,1,10469993
12037035,2,277,,10,22681,1,6,11953829
12366270,7,3,0,0,518,1,9,266104
11831115,4,9,,1,1816,1,2,27655649
12200634,7,7,,0,1012,1,1,4837633
12289463,7,22,,0,953,1,2,2479364
11957412,30,1,0,1,107,1,1,18929090
12245507,2,6,0,0,142,1,1,3827773
12366867,2,13,,0,376,1,4,226438
12346586,4,6,0,0,162,1,1,1037502
11993260,4,9,0,0,606,1,2,15889575
11941952,10,18,0,0,1232,1,2,19955931
12207776,2,77,,2,4935,1,1,4635264
12219503,7,8,0,0,465,1,1,4295234
11840132,4,10,,0,510,1,1,26796053
12153850,2,49,0,0,1836,1,1,6789259
12366813,2,0,0,0,118,1,2,229365
11808758,30,3,0,0,435,1,1,29086422
12140763,2,14,,0,1525,1,1,7450175
12032162,4,125,,19,17299,1,1,12410301
11344099,5,5,,0,9690,1,1,63231053
11899421,2,25,0,1,1665,1,1,22686136
11900368,,0,0,1,4954,1,1,22627267
12056776,2,6,0,0,477,1,1,10863717
12367307,2,5,0,0,586,1,13,172222
12031068,4,10,0,0,617,1,1,12569215
12092677,10,8,0,0,1037,1,1,9576956
12151501,21,125,,1,9866,1.2,5,6893035
11961381,10,9,0,1,1301,1,1,18592377
12359084,2,9,0,0,321,1,1,620242
12054136,7,1,0,0,147,1,2,10982351
12104942,7,2,0,0,156,1,1,9029465
11785125,4,1,0,0,374,1,2,30512112
11961122,21,0,0,0,1860,1,1,18633329
12367234,2,4,,0,161,1,6,177564
12160724,2,46,,0,1711,1.5,2,6555156
12092301,7,15,0,0,459,1,1,9593510
12201654,6,57,,0,5161,1,1,4815617
12137810,18,134,,0,12609,2,1,7592927
12085150,7,3,,0,835,1,2,9916181
12267698,7,3,,1,309,1,1,3382100
11935719,4,5,0,0,300,1,1,20290273
12347322,5,4,,0,724,1,3,987832
12194621,4,0,0,0,393,1,1,5062577
12325291,4,4,0,0,667,1,2,1192182
11767429,21,22,0,2,10096,1,1,31706912
12360411,16,0,0,0,108,1,1,594795
12310804,2,8,0,0,507,1,2,1576611
12320597,4,13,0,1,671,1,1,1254732
12366703,2,4,0,0,260,1,3,236041
12179463,7,0,0,0,221,1,2,5780459
12363193,25,2,,0,176,1,7,500543
12274362,7,6,0,0,433,1,1,3119071
11994647,3,10,,0,786,1,1,15780345
12187242,1,4,0,0,567,1,1,5367337
12089797,24,1,0,0,880,1,1,9731815
12092455,24,6,,2,1346,1,1,9585858
12031201,6,73,,4,10698,1,1,12540570
12212162,30,16,0,0,628,1,1,4500024
11881942,2,2,0,1,621,1,1,23825469
12167008,1,4,0,0,863,1,3,6318668
12086952,4,6,0,0,879,2,1,9842253
11967442,23,35,,0,3119,1,1,18115421
11797214,4,17,,4,1554,1,1,29861193
11830970,23,24,,0,3709,1,1,27665814
12183744,7,31,,2,2593,1,2,5578112
12087122,21,4,,0,2556,2,1,9837100
12316920,4,18,0,0,1549,1,1,1304161
12318542,5,2,0,0,431,1,1,1285497
11805436,9,1,0,4,2182,1,1,29275251
12196067,2,15,,1,1318,1,2,5002616
12080825,4,1,,0,333,3,1,10090574
12140923,2,4,0,0,277,1,1,7445622
12268850,,81,,0,4314,1,1,3341782
12315110,4,1,0,0,186,1,1,1365086
12316430,5,7,0,0,968,1,3,1315179
11851946,4,7,,0,1092,1,1,25583509
11984458,1,7,0,0,680,1,1,16670426
12116417,2,31,0,0,1968,1,1,8470120
11983802,4,5,0,0,447,2,1,16736396
11964915,23,2,0,1,784,1,1,18312828
12315058,4,6,0,0,860,1,2,1366133
11881697,23,7,,0,652,1,1,23834613
12164786,7,3,,0,191,1,1,6404628
11919794,7,32,0,0,3226,1,1,21248771
12155005,4,10,,0,1014,1,1,6737281
12085210,6,50,0,0,4082,1,1,9915123
12030644,6,43,,5,7314,2,1,12612784
11824841,4,4,,0,1134,1,1,28222304
12142744,2,10,,1,970,1,1,7356797
11959123,30,14,0,0,1143,1,1,18806536
11784765,7,8,,2,3300,1,3,30520302
12041182,4,74,,1,4146,1,1,11675047
12034960,23,7,0,0,1205,1,1,12099806
12313553,5,26,0,0,1222,1,1,1453180
11974814,1,12,0,0,3295,1,1,17535579
11938162,,8,,0,2011,1,1,20142440
12313579,4,5,0,0,410,1,1,1451419
11839770,7,16,,7,2328,1.5,2,26843833
12095786,4,38,,2,1916,1,2,9418750
12258093,30,9,0,0,602,1,1,3563857
12054558,2,6,,0,1141,1,1,10968076
11790431,7,7,,0,528,1,1,30293797
12032061,4,6,,0,1285,1,3,12422312
11907386,25,12,,1,3322,2,1,22114826
12053040,6,1,,0,336,1,1,11040099
12289285,2,39,,0,1416,1,2,2484777
12131411,9,46,,1,9153,1,2,7844658
12081597,7,4,,1,186,1,1,10043654
12313622,5,14,,0,2155,1,2,1449508
11784779,4,12,,2,920,1,2,30519944
11838518,,2,,0,6064,1,1,26948754
12042268,1,17,0,0,1953,1,1,11597298
12347230,30,12,,0,736,1,6,1004768
12142642,2,22,,0,1382,1.5,2,7360396
12202429,2,33,,2,2582,1.5,2,4775334
11837101,,1,0,2,1420,2,1,27107024
12123386,21,2,0,0,2237,1.3333333333333333,3,8134413
12065197,2,22,,0,1781,1,1,10630598
12011742,12,2,0,0,1691,1,1,14226926
11789260,4,1,0,0,353,1,1,30341575
11878519,2,8,,1,1193,1,1,23987683
12086188,21,4,,0,2688,1,3,9864646
12347536,25,0,0,0,250,1,1,967304
11893851,2,3,0,0,442,1,1,23085759
11907280,2,10,0,0,858,1,1,22119139
12208083,2,1,0,0,216,1,2,4623394
11780757,4,2,,0,682,1,1,30671171
12104983,7,9,,0,400,1,1,9020552
12309677,30,37,,0,888,1.3333333333333333,3,1661545
12213923,30,26,,0,1069,1,1,4471169
11781715,7,3,,0,433,1,1,30644416
11796487,6,0,0,0,205,1,1,29898867
12035276,4,96,,1,9414,1,1,12080280
11979968,4,11,,0,1871,1,3,17086418
11843536,7,19,,10,5849,1,3,26452715
8842332,17,236,,4,152137,3,1,139070326
12257131,6,13,0,0,1219,1,1,3621901
12366223,30,9,0,0,143,1,7,269799
11826371,7,7,0,0,1231,1,1,28077522
12185947,30,7,0,0,177,1,1,5446752
11951741,12,9,0,0,1771,1,1,19354223
12201536,2,1,0,0,139,1,1,4817434
12205018,6,1,0,0,771,1,1,4715728
12079744,4,6,0,0,246,1,1,10126993
11948504,2,3,0,1,248,1,1,19574367
12195140,2,4,,0,340,1,1,5027426
11958115,30,8,,0,377,1,1,18860482
12214737,2,20,,0,2619,1,2,4450328
11879518,2,5,0,0,1654,1,1,23927447
12018711,2,13,0,0,491,1,1,13745675
12125333,6,20,,2,1659,1,1,8095997
11935867,1,9,0,1,2013,1,1,20282526
12214875,2,7,,1,301,1.5,2,4445358
11960091,2,41,,0,4655,1,1,18728004
12298099,6,26,,0,5059,1,1,2112291
11865432,2,5,0,2,1146,1,1,24508996
12197628,2,23,,0,1456,1,1,4933755
11871408,4,16,,0,585,1,1,24264514
12278299,7,0,0,0,2,1,1,2935324
12310619,5,7,0,0,849,1,1,1610020
11944650,2,70,0,1,12149,1,1,19797733
12223484,2,10,0,0,699,1,1,4211445
11940762,2,8,0,0,748,1,1,20022162
11928992,30,9,,1,703,1,1,20672277
12361675,1,12,0,0,1425,1,2,523834
11816487,6,27,,0,5434,1,1,28941662
12036017,3,2,0,0,1013,1,1,12019903
12088054,4,21,0,0,591,1,1,9786153
12025549,2,12,0,0,640,1,1,13093515
12363745,1,2,0,0,381,1,1,441499
12307709,5,4,0,0,582,1,1,1786326
12182810,3,2,0,0,589,1,1,5617069
12232552,7,7,,0,437,1,1,3982424
12292659,3,12,0,0,952,1,1,2331691
12322551,2,5,,0,616,4,1,1225943
11837279,,1,,3,6685,1,4,27081926
11031702,4,325,,186,288272,1,1,77562557
12310394,7,19,,2,623,1,3,1623520
12064451,7,7,0,0,450,1,1,10645245
11010542,4,166,,97,53659,1,1,78619496
12131650,2,15,,0,368,1,2,7838636
11934677,3,3,0,0,473,1,1,20360154
11971493,6,3,,0,580,2,1,17775790
12108840,7,9,,0,163,1,1,8818673
12059897,12,7,0,0,1680,1,1,10781823
12244010,4,8,0,0,1075,1.25,4,3866521
11788842,4,2,,0,2272,1,2,30378529
12098986,2,7,,0,752,1,1,9301504
12268249,21,2,0,0,734,1,1,3361930
12223067,7,80,,1,3301,1,1,4221870
11937157,7,5,,0,874,1,2,20208524
11981222,25,6,,0,3077,2,1,16978870
12048655,7,4,,0,405,1,1,11234328
12179706,2,2,0,0,380,1,1,5772676
11785952,7,1,0,0,242,1,1,30492665
11877878,2,3,0,0,266,1,1,24010803
12088002,7,165,,64,18509,1,1,9789175
11894083,2,12,0,0,1021,1,1,23071248
12170782,7,6,,1,576,1,2,6197145
11977695,,8,0,0,245,1,1,17275392
10036487,23,127,,10,237057,1,1,115239337
11833294,6,9,,0,1034,1,1,27466006
12274534,21,1,0,0,816,1,1,3111322
11993609,7,1,0,0,150,1,1,15865977
12122727,2,3,0,0,463,1,1,8142668
12004549,21,1,0,0,2195,1,3,14848473
12172465,16,20,0,0,5330,1,1,6116150
12021489,3,0,0,0,5456,1,1,13484471
12178906,2,8,0,0,619,1,2,5797408
11940457,,0,0,0,496,1,1,20036573
12184646,3,0,0,0,360,1,1,5526019
12113987,2,14,0,0,2018,1,1,8578057
12279732,8,9,0,0,1109,1,4,2862661
11836369,7,1,0,0,241,1,1,27187303
12361152,7,29,,0,1873,1.2,5,566809
11617321,30,7,0,2,511,1,1,45866111
11597512,30,16,,2,1254,1,1,47080566
11889950,2,21,,1,1432,1,1,23401890
11771178,21,1,0,1,3578,1,2,31286468
12184676,6,2,,0,711,1,2,5524532
12128096,2,8,,0,476,1,1,7986794
11514224,30,2,0,2,192,1,1,51868034
12150550,7,2,,0,193,1,1,6925882
11805606,4,7,0,0,385,1,1,29264524
12198829,2,72,,2,3488,1,2,4902868
12154448,6,2,0,0,619,1,2,6749892
12187768,4,8,0,0,829,1,1,5345971
11844447,4,39,,1,5063,1,1,26358741
12313825,5,10,0,0,1297,1,4,1438768
12367094,2,5,,0,200,1,11,187376
10900308,30,6,0,0,629,1,1,83542119
9952599,18,166,,11,42648,1,1,117157149
12173866,2,2,0,0,341,1,1,6059481
12206109,2,8,0,0,312,1,1,4666252
11982251,1,12,0,0,938,1,1,16871168
12076218,7,2,0,0,446,1.3333333333333333,3,10279990
11830378,7,1,0,0,395,1,1,27728256
12364370,3,14,0,0,1265,1,4,405340
12193952,2,25,,0,1328,1,1,5081480
12364432,12,0,0,0,324,1,5,403519
12279735,2,3,0,0,81,1,1,2862592
11993613,7,3,0,0,260,1,1,15865516
12042924,6,0,0,0,267,1,1,11567401
12366374,2,26,,0,809,1.0263157894736843,76,258739
11972956,3,0,,0,314,1,1,17646545
12104694,7,1,0,0,152,1,2,9043658
11957690,7,2,0,0,261,1,1,18910806
12127632,4,2,0,0,256,1,1,8011854
12279026,16,4,0,0,838,1,2,2908433
11994122,7,1,0,0,403,1,2,15811773
12145497,7,11,,0,413,1,1,7191166
12170826,2,15,,0,2393,1,1,6195783
11822527,25,2,0,0,2074,1,1,28437402
12360686,30,3,0,0,236,1,1,581151
11778927,7,3,0,0,231,1,1,30734591
11914367,5,10,,0,2377,2,1,21647166
11964284,2,56,,9,11411,1,1,18365355
11920917,2,32,,0,3983,1,1,21176433
12042693,7,5,0,0,838,1,1,11576999
12109140,7,17,0,0,394,1,1,8807170
12018389,1,15,,0,1440,1,1,13797280
12277981,30,9,0,0,411,1,1,2942671
12346741,5,6,0,0,489,1.3333333333333333,3,1033346
12074714,7,4,0,0,335,2,1,10339799
12123683,4,32,,0,1884,3,1,8129795
11777480,4,18,0,0,2273,1,1,30761006
12309570,16,10,0,0,948,1,2,1672119
12212459,2,4,,0,4157,1,1,4494169
11908080,21,70,,0,16329,1,4,22066767
12313041,4,8,,0,196,1,2,1478420
